;Column1;level_0;Id;Text;Label
977;977;9010;9010;@a_v_stuelpnagel @stchoer @svenlehmann @ABaerbock Achja? Weil dort zum Beispiel mal wieder vor allem Männer getötet wurden und eben nicht Frauen! Hier werden einfach Fakten verdreht, wie es dem Feminismus passt. Wie wäre es, wenn Frauen im Sinne der Gleichberechtigung auch mal an der Front kämpfen müssen?;Choose�
978;978;16831;16831;@till_steffen Noch ein idiot;Choose�
979;979;86060;86060;@jensspahn vollpfosten….;Choose�
980;980;56138;56138;@LTebart @galoki @M_Ziesmann @larsklingbeil Naja. Bei Delta stimmt es. Wenigstens schwurbelt sie keinen Mist, dass man andere damit schützen würde.;Choose�
981;981;26231;26231;@Ralf_Stegner Oh mann, es geht darum, den Krieg für Russland so teuer und verlustreich zu machen wie möglich, um überhaupt noch über eine unabhängige Ukraine verhandeln zu können - mal abgesehen vom Ehrgefühl eines freien Ukrainers, sich nicht kampflos dem Feind zu unterwerfen.;Choose�
982;982;70787;70787;"@phoenix_de @Bruno_Hoenel @GrueneBundestag @BMFSFJ Denkt Daran ""Arm"" Bedeutet Auf English ""Bewaffnet"" Und Ohne Geld Bedeutet Auf English ""Poor"" Das IST Wichtig Einen Anderen Namen Als Kinderarmut Zu Finden Sonst Denkt Der Geldgeber Das Ihr Kinder Bewaffnen Wollt Und MIT NaZi Klan Hut Ausstatten Wollt Und Dann Gibts Nichts :(";Choose�
983;983;15221;15221;@EskenSaskia Halt die Fr...Du widerliche hässliche menschenverachtende Kreatur;Choose�
984;984;51765;51765;"@Emiden97 @kakashiresearch @sanchox91 @mgowan18 @_MartinHagen @Karl_Lauterbach Faceapp kennste?

BLOCK aufgrund von Medieninkompetenz

Tschüh min JONG https://t.co/6Qh8DGrRwv";Choose�
985;985;65417;65417;@politwelt @StBrandner Der Nazi zeigt seine Dummheit jeden Tag;Choose�
986;986;51835;51835;"@Karl_Lauterbach Was soll die kacke.. der #Querdenker sind ja wohl Sie selbst.
Sie kommen jetzt mit 200 Tote an und mit #COVID19 
Was nun,
Erst Inzidenz, dann Krankenhausbelegung nun zieht das alles nicht, kommen die Tote ins Spiel!
Peinlich! Das hat sie letzte Jahr nicht gestört";Choose�
987;987;46222;46222;"@BMG_Bund @Karl_Lauterbach @Karl_Lauterbach ist ein notorischer Lügner. Ich weiß das, ihr wißt das.
#LauterbachRuecktritt";Choose�
988;988;52678;52678;"@Karl_Lauterbach @AfD https://t.co/7GXWz0QOZi

Weg mit dir du Pharma-Lobby-Massenmörder.";Choose�
989;989;29203;29203;"@MarcoBuschmann Kliniken müssen immer noch OPs verschieben. Das hier Menschen leiden müssen nur weil die FDP die Party und den Rausch vor alles setzt. 
Ganz zu schweigen für die Menschen welche unter Long COVID für den Rest des Lebens eingeschränkt sind. 

https://t.co/yEoexTiyM2";Choose�
990;990;43471;43471;@Karl_Lauterbach Einfach die Fresse halten bitte.;Choose�
991;991;66605;66605;"@AnikaK46696813 @StBrandner Ich weiß es nicht!
Klare Antwort 🤷‍♀️
Ich traue nur diesem Komiker nicht 🙄 der könnte auch selbst für Vieles verantwortlich sein 🤔";Choose�
992;992;80404;80404;@GoeringEckardt Die größten Sorgen mache ich mir um unwissende Politiker. Sie kennen doch garnicht die Hintergründe der jetzigen Situation. Bitte erst informieren bevor sie so ein Mist raushauen.;Choose�
993;993;8517;8517;@Ricarda_Lang @Gruene_Saar Bitter für euch. No money no honey. Aber gut fürs Saarland.;Choose�
994;994;60710;60710;@Karl_Lauterbach Wenn Querdenker sowas posten würden, dann würde man sie als Nazis bezeichnen… langsam bekommt der Dümmste mit was hier für ein Spiel gespielt wird.;Choose�
995;995;80788;80788;@AnAudretsch SIE SIND EIN NAZI: Ein Demokrat hätte der AFD geantwortet. Hoffentlich werden sie vor bald vor ein Internationales Gericht gestellt , wegen Beihilfe zum Nürnberger Codex.;Choose�
996;996;55404;55404;@Karl_Lauterbach korrupter Lügner Pharma Lobbyist https://t.co/srII1fJQey;Choose�
997;997;59411;59411;@Ronny0971 @Karl_Lauterbach @Beatrix_vStorch @GansGruen lächerlich. lass ma deinen geisteszustand untersuchen. gute besserung. 😂;Choose�
998;998;16588;16588;@ninastahr Kanpagne? Der u ausschuss ist eine kampagne? Die fakten scheinen Sie noch ganz kapiert zu haben. Der guten war ihr gendern und image es wichtiger beim abendessen zu sitzen anstatt die bevölkerung zu warnen!!;Choose�
999;999;74326;74326;"@emiliafester Sie sind auch so ein gesteuerter, korrupter, heuchlerischer Schildkrötenpfosten 😅😂🤣 
Ich muss schon sagen die Dummheit und Ignoranz breitet sich weiter aus. Der Fisch stinkt immer von oben herab. Euch kann man alle als Verhütungsunfall ad Acta legen.";Choose�
